,MouseID,Genotype,Treatment,Behavior,DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N
932,3425_2,Ts65Dn,Saline,S/C,0.364971751,0.702542373,0.314783427,2.332015066,3.675235405,0.211770245,0.156967985,3.477212806,0.229661017,1.112806026,0.367514124,0.294915254,0.285404896,0.261016949,0.822222222,0.711393597,1.439736347,1.304048964,0.469491525,0.708945386,0.26007533,0.317043315,0.169303202,1.457250471,2.584274953,1.123163842,0.213088512,0.285499058,0.680602637,0.142467043,0.427118644,2.380414313,0.676365348,0.427966102,0.429096045,0.682862524
933,3425_3,Ts65Dn,Saline,S/C,0.369857994,0.681355932,0.298396702,2.309665598,3.67924874,0.212093449,0.157764544,3.374988548,0.226843793,1.128355474,0.354924416,0.297663765,0.274667888,0.25478699,0.833165369,0.70279432,1.411360513,1.362986716,0.467063674,0.700961979,0.253046267,0.307008704,0.160879524,1.379661017,2.468254695,1.112505726,0.209803023,0.284745763,0.656710948,0.139166285,0.404672469,2.310765002,0.657077416,0.42134677,0.372972973,0.670545121
934,3425_4,Ts65Dn,Saline,S/C,0.340110471,0.63039135,0.284404748,2.164179104,3.433540957,0.204489364,0.155129862,3.172875779,0.216241627,1.007638971,0.354448231,0.285932542,0.273827712,0.233047362,0.762016688,0.656246327,1.347161829,1.213891174,0.451639441,0.649547538,0.254083911,0.315548243,0.1693501,1.191209308,2.303560935,1.091432601,0.205312023,0.259372429,0.633564461,0.139499354,0.410153955,2.14290751,0.620401927,0.42919262,0.446115877,0.659654483
935,3425_5,Ts65Dn,Saline,S/C,0.364356657,0.603838857,0.269501172,2.031692891,3.103894655,0.194397947,0.174199308,2.980136146,0.204553063,0.956143288,0.335453632,0.268385225,0.258230108,0.232228546,0.738310456,0.613993974,1.269054793,1.154335454,0.428412008,0.628166499,0.240598148,0.295279545,0.156344158,1.114719339,2.157125321,1.0252204,0.199977681,0.24495034,0.600267827,0.133802031,0.388684299,2,0.586206897,0.408101774,0.405535097,0.626938958
936,3425_6,Ts65Dn,Saline,S/C,0.353143364,0.595631445,0.261558931,2.055105888,3.070517796,0.197915512,0.154229959,3.046013971,0.198691651,0.966404258,0.33008094,0.270429094,0.257789112,0.229958975,0.735225635,0.60217319,1.265439627,1.215434084,0.441512363,0.620689655,0.239716155,0.294711165,0.160439073,1.11076616,2.157001885,1.033706619,0.19946779,0.253686661,0.591528994,0.128284732,0.392393835,2.020844883,0.579997782,0.416454152,0.372879477,0.616587205
937,3425_7,Ts65Dn,Saline,S/C,0.306110712,0.547951114,0.260963336,1.975557153,2.908123652,0.188641265,0.153414809,2.685406183,0.193961179,0.945075485,0.320488857,0.262544932,0.263263839,0.218547807,0.715312725,0.56635514,1.202731848,1.149388929,0.42674335,0.596117901,0.243421999,0.292595255,0.167217829,0.965636233,2.00301941,0.994392523,0.194823868,0.25147376,0.577282531,0.136448598,0.376419842,1.806182602,0.541480949,0.422429907,0.458950395,0.643134436
938,3425_8,Ts65Dn,Saline,S/C,0.278722045,0.492907348,0.234376997,1.773929712,2.554504792,0.175463259,0.135463259,2.358594249,0.170223642,0.841277955,0.294313099,0.231182109,0.229009585,0.203450479,0.636421725,0.497380192,1.068753994,1.050607029,0.410095847,0.53571885,0.212396166,0.254185304,0.148881789,0.842172524,1.741086262,0.895079872,0.180319489,0.211373802,0.494696486,0.120894569,0.318977636,1.627476038,0.47629393,0.37086262,0.360511182,0.561916933
939,3425_9,Ts65Dn,Saline,S/C,0.274203945,0.491040351,0.235013536,1.768982854,2.596106742,0.183060462,0.132654377,2.442696919,0.169008637,0.858450432,0.29779554,0.251772592,0.232048472,0.204976151,0.646512827,0.519530746,1.089209746,1.070259121,0.399639036,0.550341627,0.21980147,0.260409952,0.151991749,0.854067294,1.756606936,0.887456491,0.178419492,0.210777362,0.499290963,0.120794121,0.337759443,1.629238108,0.467448756,0.391001676,0.363155859,0.55794766
940,3425_10,Ts65Dn,Saline,S/C,0.273416887,0.480870712,0.246042216,1.733509235,2.428100264,0.18469657,0.146273087,2.254287599,0.166062005,0.848614776,0.295844327,0.246042216,0.238126649,0.219986807,0.648911609,0.501649077,1.043865435,1.035290237,0.405507916,0.526055409,0.222790237,0.274406332,0.163093668,0.813159631,1.596635884,0.859498681,0.186180739,0.215204485,0.475098945,0.129617414,0.32866095,1.488951187,0.477572559,0.414577836,0.495877309,0.608014512
941,3425_11,Ts65Dn,Saline,S/C,0.254252874,0.435862069,0.207662835,1.590038314,2.152337165,0.171494253,0.134252874,2.06835249,0.156321839,0.790957854,0.27816092,0.232950192,0.212873563,0.204291188,0.591264368,0.465287356,0.986360153,0.994329502,0.377624521,0.481685824,0.205670498,0.250421456,0.168429119,0.770268199,1.501149425,0.823295019,0.170574713,0.212413793,0.435708812,0.120766284,0.321992337,1.399386973,0.427586207,0.380383142,0.388045977,0.560613027
942,3425_12,Ts65Dn,Saline,S/C,0.261084505,0.440908389,0.216283022,1.619032906,2.194963695,0.185539935,0.161285339,2.091302333,0.154333385,0.806890159,0.293217982,0.227715124,0.217673413,0.199443844,0.593078943,0.455739224,0.984551213,1.013131469,0.385447242,0.481075236,0.212111849,0.255059478,0.146763479,0.7719759,1.524795304,0.829445389,0.175807199,0.20114321,0.445697513,0.124362738,0.329831608,1.413564035,0.425459601,0.399505639,0.362428549,0.552757609
943,3425_13,Ts65Dn,Saline,S/C,0.235262206,0.411392405,0.203435805,1.484990958,1.944122966,0.165461121,0.135985533,1.706690778,0.157142857,0.782820976,0.281555154,0.215009042,0.211754069,0.196383363,0.552260398,0.409764919,0.881735986,0.891139241,0.360759494,0.476491863,0.210307414,0.236347197,0.143761302,0.699095841,1.264918626,0.744665461,0.16238698,0.210126582,0.384448463,0.122603978,0.299095841,1.179566004,0.397649186,0.409222423,0.428028933,0.569620253
944,3425_14,Ts65Dn,Saline,S/C,0.235136583,0.390108909,0.206748795,1.466880914,1.836636315,0.165684699,0.146402428,1.65738261,0.154258168,0.755043742,0.254954472,0.210855204,0.202642385,0.194251027,0.537939654,0.400464203,0.880557043,0.889126942,0.356186395,0.448491341,0.209783967,0.261203357,0.147652205,0.632922692,1.269951794,0.732547759,0.160149973,0.217996786,0.383145867,0.11819318,0.298339582,1.173540439,0.384752723,0.406177468,0.387073737,0.565077665
945,3425_15,Ts65Dn,Saline,S/C,0.226490527,0.380497132,0.194159569,1.414913958,1.7947158,0.162350078,0.1329741,1.654962628,0.148096645,0.734225621,0.250130367,0.195202503,0.197983661,0.208065357,0.516773857,0.388145315,0.853293934,0.862854163,0.351121154,0.444811403,0.193985747,0.232400487,0.139057883,0.604554146,1.27255345,0.725186859,0.149487224,0.176082044,0.38032331,0.118720667,0.287502173,1.134886146,0.384147401,0.392490874,0.402572571,0.533460803
946,3426_1,Ts65Dn,Saline,S/C,0.500643119,0.828336796,0.409320273,2.68328881,4.594835263,0.252003562,0.197684773,4.195310181,0.255664391,1.396853666,0.556248145,0.361828436,0.364301969,0.328880974,0.986148214,0.905609973,1.669832789,1.584050658,0.566439102,0.831403977,0.373602454,0.386563768,0.201246661,1.769565648,3.321658257,1.329672504,0.267834174,0.33679628,0.849609182,0.182744632,0.52686257,3.013554962,0.842881171,0.484614624,0.405461561,0.833976452
947,3426_2,Ts65Dn,Saline,S/C,0.478054342,0.807524226,0.38732662,2.608018241,4.36699601,0.241022231,0.189720692,4.080562417,0.251377541,1.337450124,0.531730952,0.350180505,0.344860346,0.322154665,0.965893977,0.865380961,1.613053392,1.47833935,0.561561847,0.780733422,0.352745582,0.363385902,0.191620749,1.681265438,3.214611438,1.285483565,0.25565267,0.332604978,0.828804864,0.174710241,0.491354741,2.903192096,0.807429223,0.467889037,0.416777503,0.780923428
948,3426_3,Ts65Dn,Saline,S/C,0.490755977,0.836221082,0.376439841,2.620559481,4.414287097,0.250120995,0.1985287,4.218662279,0.259413416,1.345658697,0.539057206,0.353499177,0.349820927,0.319910948,0.951117994,0.879488917,1.657632369,1.462975511,0.580001936,0.807375859,0.368405769,0.370051302,0.20220695,1.677669151,3.213048108,1.304133191,0.261252541,0.332978414,0.834769141,0.175684832,0.501500339,2.971541961,0.813183622,0.476333366,0.462588326,0.79682509
949,3426_4,Ts65Dn,Saline,S/C,0.484586466,0.74160401,0.382957393,2.445614035,4.281578947,0.25764411,0.19887218,3.963032581,0.243734336,1.415789474,0.527944862,0.356015038,0.357769424,0.327192982,0.878571429,0.820676692,1.595363409,1.69273183,0.553884712,0.758270677,0.368671679,0.385338346,0.206516291,1.445739348,2.881203008,1.335087719,0.266290727,0.328320802,0.788721805,0.182706767,0.492105263,2.640225564,0.735213033,0.476315789,0.409899749,0.804636591
950,3426_5,Ts65Dn,Saline,S/C,0.440089191,0.711653562,0.347259711,2.367210421,3.683957282,0.241168877,0.194578101,3.719281774,0.234714235,1.287407581,0.510620819,0.337636428,0.328013144,0.295153151,0.843797676,0.776786762,1.495247037,1.545123812,0.537965028,0.720924774,0.340922427,0.357352423,0.199624457,1.336462856,2.700269921,1.285764582,0.250440089,0.303485506,0.746508626,0.176387748,0.459453116,2.459335759,0.681844854,0.464499472,0.393967844,0.749090482
951,3426_6,Ts65Dn,Saline,S/C,0.452596073,0.729309722,0.347187086,2.384170582,3.941573304,0.244187447,0.192868329,3.792193712,0.255270449,1.309480785,0.513070714,0.338874834,0.336706421,0.307794242,0.871943139,0.792555114,1.475605349,1.511504638,0.558727864,0.743163474,0.357065414,0.374894591,0.217564149,1.367305144,2.853873027,1.273942898,0.254909047,0.307794242,0.793036983,0.178653174,0.478135164,2.543187568,0.710516805,0.471027587,0.462353933,0.740633659
952,3426_7,Ts65Dn,Saline,S/C,0.420346388,0.666250585,0.344047433,2.308472461,3.622405992,0.246060228,0.195350289,3.469496021,0.233577781,1.408800125,0.498829771,0.36729599,0.337338118,0.304883757,0.849274458,0.707910751,1.360586675,1.626150726,0.526915275,0.693087845,0.364799501,0.370260571,0.204400062,1.209705102,2.558901545,1.242783586,0.263223592,0.308472461,0.744889998,0.188640974,0.451552504,2.283819629,0.662037759,0.457637697,0.395537525,0.745046029
953,3426_8,Ts65Dn,Saline,S/C,0.39416893,0.62369587,0.316564242,2.104044591,3.314706303,0.234529084,0.200657425,3.208803773,0.221809347,1.218950979,0.467914821,0.317850507,0.306417036,0.282835501,0.763755895,0.666857225,1.285979706,1.449621266,0.499928541,0.642704016,0.338002001,0.351722167,0.192653995,1.096469916,2.32028012,1.156495641,0.234957839,0.280548807,0.686294126,0.17078748,0.4110333,2.107474632,0.599971416,0.412033729,0.383878805,0.691153351
954,3426_9,Ts65Dn,Saline,S/C,0.40173887,0.659571279,0.321840803,2.183930445,3.411782341,0.236546245,0.190825963,3.384350172,0.231899265,1.250487183,0.476240444,0.329785639,0.323939439,0.300554639,0.807525109,0.709488832,1.363663619,1.489881577,0.536801079,0.678459002,0.350771998,0.363663619,0.207165343,1.168490481,2.508019787,1.19412382,0.252136112,0.291710388,0.720731525,0.179883076,0.440713536,2.17838405,0.620296807,0.435317044,0.451806326,0.717133863
955,3426_10,Ts65Dn,Saline,S/C,0.382181818,0.586545455,0.318545455,2.183930446,3.073636364,0.259636364,0.202727273,3.006363636,0.223454545,1.248727273,0.442727273,0.354545455,0.324181818,0.310363636,0.761818182,0.657636364,1.363663620,1.499090909,0.510545455,0.635636364,0.352363636,0.350727273,0.210727273,1.041636364,2.137454545,1.179818182,0.252136113,0.292909091,0.685272727,0.179883077,0.416909091,1.926545455,0.586545455,0.443454545,0.399090909,0.679090909
956,3426_11,Ts65Dn,Saline,S/C,0.365621698,0.572208524,0.297992251,2.004931314,2.783550546,0.245332864,0.190383938,2.948221205,0.217506164,1.177527298,0.432370553,0.32581895,0.310496654,0.294646002,0.723846425,0.649172244,1.230186685,1.384290243,0.490489609,0.607079958,0.350123283,0.362451567,0.207643536,1.018668545,2.070799577,1.128566397,0.237935893,0.282493836,0.671187038,0.182106375,0.410003522,1.900317013,0.568686157,0.435716802,0.450510743,0.679112364
957,3426_12,Ts65Dn,Saline,S/C,0.365604868,0.599498926,0.301539012,2.062813171,2.952576951,0.248568361,0.198818898,3.069434503,0.226735863,1.220472441,0.436471009,0.351288475,0.310128848,0.29599141,0.738725841,0.660164639,1.234788833,1.414101646,0.532748747,0.630458125,0.344667144,0.368468146,0.206692913,1.013421618,2.131889764,1.161238368,0.275948461,0.314423765,0.669470293,0.180207588,0.405511811,1.912491052,0.578382248,0.431102362,0.44380816,0.687544739
958,3491_1,Ts65Dn,Saline,S/C,0.45099035,0.714660572,0.383866599,2.598103944,4.396478754,0.267902489,0.185373286,5.415185373,0.283561876,1.337650245,0.481293381,0.374386321,0.41069917,0.337650245,0.960809209,0.998222448,1.796427967,1.696038598,0.577619773,0.831301845,0.306670052,0.351786017,0.184780769,1.90435077,3.581344168,1.234890808,0.252412392,0.353224987,0.827746741,0.157863552,0.499576773,3.077535128,0.79473506,0.456830879,0.472490266,0.855679702
959,3491_2,Ts65Dn,Saline,S/C,0.430101997,0.725550699,0.401131396,2.647295792,4.216250964,0.271277963,0.183251907,5.483843319,0.297420074,1.297848633,0.472957915,0.380646267,0.405931259,0.339933145,0.92345933,1.030941973,1.822919345,1.744664438,0.614382446,0.821119397,0.307362647,0.357761207,0.189594583,1.845032999,3.653895603,1.246592954,0.254049884,0.338561755,0.822576498,0.156595526,0.485043284,3.137138939,0.785720408,0.449730008,0.429244879,0.874089312
960,3491_3,Ts65Dn,Saline,S/C,0.422576225,0.72045221,0.380524152,2.646282974,4.377440904,0.2995889,0.183967112,5.483384721,0.304556355,1.265073655,0.474563207,0.376584447,0.400393971,0.334874957,0.932425488,1.026293251,1.805926687,1.708376156,0.6336074,0.835474478,0.308324769,0.353631381,0.192446043,1.809352518,3.6113395,1.220366564,0.257536828,0.383350462,0.82288455,0.151507366,0.495803357,3.174032203,0.805926687,0.47387804,0.4554642,0.89311408
961,3491_4,Ts65Dn,Saline,S/C,0.395634668,0.638482729,0.353676626,2.509218055,3.98018648,0.262237762,0.183937275,5.919156601,0.284700148,1.364801865,0.44829413,0.373596101,0.40114431,0.308328036,0.853358762,0.928268701,1.629476584,1.801864802,0.563890655,0.759694851,0.298050434,0.350074168,0.184043229,1.59864378,3.219008264,1.218266582,0.251324433,0.331955923,0.776859504,0.163593982,0.459631278,2.848908667,0.70523416,0.43303666,0.448611994,0.845518118
962,3491_5,Ts65Dn,Saline,S/C,0.391900377,0.63614483,0.352658016,2.413980745,3.807974048,0.260150691,0.178107995,5.732105483,0.272917539,1.263080787,0.441607367,0.355274173,0.38248221,0.303892842,0.878924236,0.898179154,1.65989954,1.666806195,0.572938468,0.743930515,0.302951026,0.34773964,0.186898284,1.473105902,3.074089577,1.219024697,0.24518627,0.30734617,0.769150272,0.154771871,0.460652993,2.760987861,0.695165341,0.442339891,0.490163248,0.848995396
963,3491_6,Ts65Dn,Saline,S/C,0.383192765,0.626562341,0.332892999,2.357280764,3.722589168,0.251702063,0.173153135,5.786302205,0.267147648,1.163702876,0.426582664,0.34346103,0.375165125,0.297937202,0.810181892,0.899908546,1.621786404,1.59546794,0.582867595,0.732039427,0.288791789,0.34041256,0.178843613,1.398943197,2.991159435,1.161873793,0.237780713,0.306472919,0.73762829,0.148765369,0.44578803,2.690275379,0.662127833,0.432679606,0.395386648,0.826846865
964,3491_7,Ts65Dn,Saline,S/C,0.372281167,0.577851459,0.3433687,2.235676393,3.409814324,0.253448276,0.179575597,5.382891247,0.236870027,1.372546419,0.420026525,0.337665782,0.374005305,0.303846154,0.782360743,0.791246684,1.506233422,1.779708223,0.533156499,0.711671088,0.331830239,0.351856764,0.183289125,1.242838196,2.793501326,1.121087533,0.24137931,0.288859416,0.717108753,0.165649867,0.431167109,2.375729443,0.6066313,0.428249337,0.418435013,0.785809019
965,3491_8,Ts65Dn,Saline,S/C,0.347121369,0.565093361,0.313407676,2.157157676,3.305108921,0.24598029,0.174792531,5.19878112,0.235736515,1.219657676,0.404175311,0.327411826,0.357105809,0.288770747,0.770228216,0.779823651,1.466026971,1.569242739,0.545383817,0.696447095,0.290197095,0.343231328,0.189315353,1.15223029,2.648080913,1.083506224,0.237162863,0.293568465,0.699299793,0.153267635,0.424144191,2.340119295,0.627723029,0.42155083,0.379797718,0.759465768
966,3491_9,Ts65Dn,Saline,S/C,0.330275229,0.542507645,0.289785933,2.051009174,3.117675841,0.24,0.163914373,5.053333333,0.226911315,1.087584098,0.398165138,0.311559633,0.332599388,0.271681957,0.701651376,0.741896024,1.402324159,1.490275229,0.53969419,0.66116208,0.26911315,0.31706422,0.176636086,1.054923547,2.510703364,1.025932722,0.221529052,0.275229358,0.66911315,0.142752294,0.39559633,2.208807339,0.56,0.381039755,0.352538226,0.726238532
967,3491_10,Ts65Dn,Saline,S/C,0.422991643,0.573767696,0.363295241,2.321848883,3.563022344,0.270339417,0.20689067,5.645062255,0.237932799,1.41071124,0.448746376,0.35869009,0.422309398,0.307180624,0.797885042,0.800443459,1.599010745,2.064983797,0.544090056,0.721473648,0.338222753,0.418898175,0.202456081,1.083063278,2.582807436,1.173119563,0.260105748,0.340098925,0.721303087,0.195463074,0.480982432,2.355790551,0.635169708,0.494627324,0.443288419,0.810677128
968,3491_11,Ts65Dn,Saline,S/C,0.468944622,0.568254503,0.385961959,2.250126241,3.358020535,0.268641643,0.222353139,5.471806093,0.233630702,1.310722101,0.445884531,0.348089547,0.405487292,0.312236997,0.777983504,0.78034001,1.541996297,1.942265612,0.582225215,0.739942771,0.326712675,0.385456994,0.206194243,1.084329238,2.529540481,1.155697694,0.28496886,0.300622791,0.714526174,0.174886383,0.488301633,2.316108399,0.621444201,0.456320485,0.387308534,0.75088369
969,3491_12,Ts65Dn,Saline,S/C,0.373620945,0.561337066,0.361929853,2.1967726,3.411493496,0.280586201,0.221966079,5.370986333,0.232175202,1.25934464,0.434217026,0.334431088,0.384324057,0.294911905,0.779845217,0.772600033,1.454470608,1.829079532,0.575992096,0.712497942,0.317141446,0.36225918,0.220648773,1.057632142,2.430759098,1.137493825,0.255722048,0.332125803,0.682693891,0.171579121,0.435534332,2.305285691,0.609912728,0.44047423,0.393380537,0.751029145
970,3491_13,Ts65Dn,Saline,S/C,0.43200681,0.538838051,0.358586933,2.208129389,2.952543094,0.285592679,0.206852522,5.23409236,0.267290913,1.401787614,0.469248776,0.394552032,0.428176208,0.322834646,0.781230049,0.743349649,1.501596084,2.088103852,0.591189615,0.741647159,0.393487976,0.444349862,0.256011917,1.017663333,2.305596936,1.125133007,0.267929347,0.308363482,0.733560332,0.19110449,0.469248776,2.140242605,0.606937646,0.472866567,0.448818898,0.812726112
971,3491_14,Ts65Dn,Saline,S/C,0.411998328,0.536162207,0.362458194,2.115593645,2.903846154,0.300585284,0.239130435,5.220735786,0.261078595,1.305392977,0.464464883,0.378971572,0.406772575,0.345735786,0.781145485,0.741638796,1.449832776,1.971780936,0.595735786,0.703177258,0.349707358,0.388586957,0.222198997,1.043478261,2.325041806,1.127717391,0.289088629,0.316053512,0.722826087,0.191680602,0.456730769,2.068561873,0.606814381,0.468018395,0.402801003,0.788879599
972,3491_15,Ts65Dn,Saline,S/C,0.354198767,0.485939908,0.356124807,1.955123267,2.864791988,0.288906009,0.226117103,4.699922958,0.228043143,1.186633282,0.417180277,0.331086287,0.37307396,0.331856703,0.707434515,0.675654854,1.300077042,1.749614792,0.520223421,0.646956857,0.315292758,0.36440678,0.206086287,0.916217257,2.081664099,1.033127889,0.238251156,0.289869029,0.630392912,0.196263482,0.412365177,1.920261941,0.588597843,0.42546225,0.384437596,0.712249615
973,3513_1,Ts65Dn,Saline,S/C,0.423525668,0.668328384,0.374946966,2.846414934,5.449724226,0.258803564,0.185299109,6.193996606,0.256470089,1.491196436,0.457361052,0.352885023,0.374310564,0.317882902,1.006045821,0.9327535,1.977301655,1.645523971,0.500530335,0.795714892,0.315655494,0.368901146,0.17702588,1.672783199,3.189223589,1.318943572,0.257424692,0.318201103,0.83549003,0.162282563,0.501272804,3.143720832,0.673419601,0.477938057,0.440496394,0.863491727
974,3513_2,Ts65Dn,Saline,S/C,0.431654676,0.699585786,0.387617179,2.855788097,5.53204709,0.261063876,0.193481578,6.315456726,0.269239154,1.437431873,0.464028777,0.363200349,0.374209723,0.321887944,1.041639416,0.965118814,1.978962285,1.624046218,0.498146937,0.803575322,0.306300414,0.372683671,0.185197297,1.695988664,3.265097013,1.306409418,0.257466754,0.324613037,0.852735993,0.165794637,0.514606497,3.180074123,0.681927186,0.482777414,0.417811206,0.826684107
975,3513_3,Ts65Dn,Saline,S/C,0.425481289,0.698031581,0.380380705,2.874972961,5.279688514,0.254055808,0.187324248,6.263681592,0.264330521,1.376919749,0.451871079,0.359182349,0.359506814,0.316785637,1.022496215,0.967337227,1.956954359,1.530932295,0.498593987,0.791910015,0.302833658,0.365887952,0.186567164,1.696625568,3.22550292,1.351611508,0.256867835,0.3314947,0.846095609,0.167099286,0.494159637,3.173047804,0.674886437,0.471014493,0.417910448,0.831062081
976,3513_4,Ts65Dn,Saline,S/C,0.410867238,0.614694861,0.399491435,2.748260171,4.919834047,0.263784797,0.189507495,5.664079229,0.245182013,1.525562099,0.442317987,0.345155246,0.362687366,0.314641328,0.930139186,0.864694861,1.813169165,1.722296574,0.462526767,0.728051392,0.294700214,0.377007495,0.180808351,1.432682013,2.845289079,1.289614561,0.254817987,0.350910064,0.798982869,0.166220557,0.5251606,2.811027837,0.620583512,0.496921842,0.446734475,0.857066381
977,3513_5,Ts65Dn,Saline,S/C,0.402910659,0.636167632,0.357768495,2.67308988,4.682522571,0.261555046,0.187710551,5.787494947,0.244710955,1.477833176,0.441045681,0.378116157,0.366662175,0.296051745,0.960382698,0.871984908,1.810672416,1.600862417,0.489691416,0.710820644,0.292548174,0.370030993,0.189462337,1.391187172,2.787360194,1.289987872,0.254008894,0.298342541,0.786012667,0.169114675,0.473790594,2.735210888,0.617571756,0.48591834,0.427435656,0.824956205
978,3513_6,Ts65Dn,Saline,S/C,0.358812841,0.585099939,0.312658995,2.443973349,4.370563295,0.221078134,0.171653543,5.152150212,0.223622047,1.224591157,0.394791036,0.308176863,0.323682617,0.274136887,0.837310721,0.805451242,1.596123561,1.352392489,0.447365233,0.650514839,0.267110842,0.319079346,0.172259237,1.308661417,2.526832223,1.16826166,0.226892792,0.272319806,0.728770442,0.151786796,0.426529376,2.460327075,0.552877044,0.454149001,0.382919443,0.734827377
979,3513_7,Ts65Dn,Saline,S/C,0.394220846,0.573271414,0.366357069,2.590815273,4.496904025,0.254385965,0.198658411,5.274165807,0.23374613,1.615755074,0.428448572,0.355349157,0.35999312,0.317337461,0.904196766,0.813209494,1.758513932,1.685070519,0.46628827,0.705882353,0.300997592,0.375128999,0.19005848,1.218266254,2.495528036,1.206570347,0.280185759,0.305641555,0.766597867,0.174234606,0.49380805,2.510663915,0.589267286,0.510147919,0.450980392,0.850361197
980,3513_8,Ts65Dn,Saline,S/C,0.388473308,0.573614417,0.336960218,2.517851071,4.293947637,0.285957157,0.198911935,5.207072424,0.22849371,1.411764706,0.419075145,0.335770146,0.352261136,0.301938116,0.899013941,0.800918055,1.676640598,1.564943897,0.481298878,0.677320639,0.299727984,0.363141789,0.192621557,1.232233934,2.44933696,1.217953077,0.246514791,0.286297178,0.76266576,0.171030262,0.503400204,2.425025502,0.568684121,0.495749745,0.451717103,0.805848351
981,3513_9,Ts65Dn,Saline,S/C,0.344535126,0.552408385,0.317010722,2.355576892,4.024323892,0.232197152,0.182269163,4.893742999,0.218915026,1.236517843,0.389182269,0.314130261,0.332053129,0.28212514,0.855176828,0.7550008,1.568090895,1.407905265,0.468074892,0.636101776,0.278284526,0.341174588,0.191390622,1.175068011,2.322931669,1.116978717,0.234917587,0.289806369,0.706833093,0.181148984,0.432389182,2.295567291,0.528404545,0.477356377,0.40662506,0.763962234
982,3513_10,Ts65Dn,Saline,S/C,0.356999599,0.526073004,0.332731649,2.373445648,3.885078219,0.254713197,0.206177296,4.734857601,0.225631769,1.504211793,0.410348977,0.34316085,0.353188929,0.303449659,0.817288408,0.723024469,1.572001604,1.610509426,0.469113518,0.664460489,0.303449659,0.378459687,0.202166065,1.069193742,2.19253911,1.13136783,0.256919374,0.299037304,0.695547533,0.175691937,0.459286001,2.130966707,0.55354994,0.506217409,0.472924188,0.799638989
983,3513_11,Ts65Dn,Saline,S/C,0.324591968,0.482119934,0.292499542,2.145424537,3.425453879,0.233449477,0.181184669,4.316889785,0.202824134,1.244452595,0.371538603,0.307720521,0.314689162,0.276545021,0.773519164,0.680359435,1.42306987,1.363102879,0.436273611,0.584632312,0.271043462,0.329910141,0.209242619,0.987346415,1.974326059,1.049514029,0.235650101,0.301668806,0.642215294,0.16321291,0.424353567,2.000366771,0.480286081,0.464881716,0.405281496,0.747845223
984,3513_12,Ts65Dn,Saline,S/C,0.349743395,0.506557689,0.303364379,2.18570614,3.532598365,0.228663752,0.191978711,4.439840335,0.21231705,1.238357727,0.386238358,0.349933473,0.343660901,0.279984794,0.793385288,0.699676868,1.465500855,1.388139137,0.461509219,0.581068238,0.327694355,0.345941836,0.193879491,1.026800988,2.041436989,1.07907242,0.237217259,0.272571754,0.660520814,0.169739593,0.417791294,2.01653678,0.507127922,0.471393271,0.462459608,0.733510739
985,3513_13,Ts65Dn,Saline,S/C,0.341148886,0.483001172,0.325908558,2.246424385,3.480187573,0.272215709,0.203048066,4.28862837,0.21852286,1.406799531,0.421805393,0.330128957,0.351934349,0.337866354,0.801172333,0.714419695,1.4996483,1.548651817,0.455334115,0.630011723,0.305978898,0.357796014,0.204454865,1.012426729,1.958030481,1.103634232,0.254161782,0.28933177,0.648065651,0.182649472,0.461899179,1.946072685,0.540679953,0.527784291,0.513950762,0.801875733
986,3513_14,Ts65Dn,Saline,S/C,0.331467226,0.492185678,0.317004899,2.233496618,3.41240961,0.288313506,0.201772801,4.289013296,0.218801026,1.286680662,0.377420107,0.322836482,0.33519944,0.306041521,0.786564031,0.714019128,1.452297644,1.438068579,0.457429438,0.585257756,0.355026825,0.355726615,0.224166084,1.005831584,1.952647539,1.087473758,0.244693259,0.327968276,0.646372755,0.205271752,0.468859342,1.974807558,0.517611383,0.506881269,0.493585258,0.776300443
987,3513_15,Ts65Dn,Saline,S/C,0.312993386,0.48090463,0.291444421,2.003200341,3.039470877,0.262427992,0.204608492,3.969916791,0.20631534,1.118625987,0.355451248,0.296564967,0.333688927,0.269042031,0.745466183,0.651162791,1.308299552,1.307019415,0.436099851,0.531896736,0.27565607,0.325794751,0.193087263,0.933219543,1.81715383,0.99018562,0.230637935,0.257307446,0.594623426,0.168764668,0.414764242,1.793044591,0.52293578,0.483251547,0.498826541,0.723490506
988,3517_1,Ts65Dn,Saline,S/C,0.415249589,0.655787164,0.403592979,3.035518376,5.781952825,0.259736698,0.205156336,7.464070214,0.251645639,1.737246297,0.398930335,0.361217773,0.438014262,0.339687329,1.061437191,0.810477235,2.02852441,1.971749863,0.498354361,0.874382885,0.300054855,0.433900165,0.205567745,1.663329676,3.175397696,1.327482172,0.282912781,0.332693363,0.834476138,0.175123423,0.590647285,3.299917718,0.681157433,0.568568294,0.493280307,0.892073505
